0,64432
1,90486
2,1946508
3,1168028
4,2359910
5,1194300
6,891870
7,456570
8,98950
9,102978
10,109628
11,288636
12,226102
13,1289700
14,295036
15,218314
16,712320
17,2925248
18,174144
19,400880
20,534190
21,5392332
22,1122
23,1216952
24,122436
25,116226
26,134000
27,584442
28,3924724
29,482318
30,924334
31,305870
32,166328
33,106394
34,158044
35,572440
36,265046
37,117974
38,232004
39,117530
40,462528
41,1698338
42,936462
43,2614
44,1612444
45,175706
46,1208650
47,318306
48,361888
49,2136
50,3358
51,382010
52,3410
53,44450
54,759300
55,432462
56,675500
57,1309286
58,4847544
59,843678
60,528964
61,520670
62,8942868
63,4918422
64,1773632
65,302458
66,29656
67,282
68,234828
69,271962
70,12294
71,9166
72,202
73,32262
74,704674
75,4470
76,65284
77,25750
78,19744
79,80402
80,866742
81,4132724
82,14867326
83,6376736
84,1067490
85,35210
86,4559122
87,7155750
88,73808
89,585356
90,34528
91,52194
92,19066
93,722862
94,153298
95,256768
96,1389588
97,42622
98,37554
99,48412
100,68346
101,21132
102,8544
103,415920
104,249896
105,7472306
106,5846288
107,13287674
108,75296
109,12
110,1492
111,1214
112,6532
113,1109642
114,7484450
115,5711852
116,1181000
117,920
118,10192
119,1862
120,1720
121,15746988
122,11184
123,61030
124,73032
125,49216
126,141000
127,25696
128,6984488
129,7276994
130,42140
131,595334
132,737658
133,1462414
134,3474
135,190774
136,120100
137,1880730
138,212676
139,118222
140,135512
141,566382
142,5865692
143,139894
144,2626
145,1318870
146,7620
147,393198
148,3280
149,16038
150,193062
151,281140
152,1109144
153,1054692
154,713028
155,269648
156,11230
157,663050
158,215978
159,117576
160,13793582
161,98990
162,159414
163,403612
164,144994
165,3263506
166,5889418
167,385732
168,611246
169,4782410
170,1339390
171,237978
172,1265728
173,1343888
174,835598
175,2224
176,15406
177,48678
178,25414
179,222620
180,736092
181,521950
182,453968
183,6934496
184,1016472
185,36422
186,27042
187,498416
188,138060
189,334820
190,62006
191,142256
192,29736
193,145148
194,400198
195,270864
196,181120
197,105564
198,109264
199,242486
200,106010
201,423144
202,240
203,144880
204,147756
205,93378
206,311344
207,67968
208,428008
209,869868
210,2759804
211,5530232
212,6879938
213,170666
214,155356
215,528862
216,69542
217,10032
218,291618
219,4764
220,1880
221,381502
222,577798
223,320366
224,1176
225,48934
226,495982
227,2114
228,9964
229,26516
230,28638
231,129582
232,253456
233,812148
234,214284
235,33244
236,415280
237,64660
238,56208
239,672
240,27390
241,32104
242,74000
243,201960
244,38490
245,448050
246,6488
247,13568
248,21620
249,11660128
250,170318
251,197418
252,3743890
253,172992
254,1402168
255,984722
256,6897614
257,6286
258,171202
259,12812
260,5140
261,374232
262,12434
263,600368
264,104454
265,101836
266,45292
267,11576
268,51978
269,1173192
270,6408
271,692758
272,95078
273,76134
274,31086
275,60902
276,60
277,14738
278,287384
279,412
280,3564004
281,1040652
282,5421322
283,6714094
284,65878
285,1548024
286,544166
287,19616
288,54952
289,110
290,1021574
291,34328
292,82394
293,16998
294,15320
295,659196
296,690464
297,11982
298,1784
299,10872
300,740746
301,344674
302,16812
303,3631586
304,38516
305,908238
306,114590
307,5970
308,68772
309,109582
310,55642
311,47374
312,22294
313,15980
314,238202
315,128
316,59606
317,24888
318,551050
319,3880
320,315788
321,546152
322,86256
323,48816
324,4256
325,17526
326,102798
327,29270
328,11476
329,2986960
330,132
331,3490
332,64142
333,5111712
334,46742
335,58018
336,109518
337,160800
338,507476
339,535618
340,2304532
341,5708
342,292312
343,15832
344,3550
345,33822
346,22800
347,9920
348,72
349,9148
350,9262
351,320140
352,22116
353,80650
354,4184
355,1213898
356,420870
357,298588
358,208320
359,82634
360,20070
361,445736
362,722276
363,769682
364,624
365,1718924
366,1930656
367,2585258
368,254518
369,898
370,117960
371,2630008
372,53952
373,50234
374,18712
375,409748
376,500548
377,1167478
378,114370
379,522306
380,168944
381,92970
382,240
383,240
384,14404
385,96022
386,690
387,214338
388,131248
389,241652
390,437844
391,42284
392,62398
393,1079660
394,241280
395,215240
396,20932
397,175744
398,72
399,10124
400,60976
401,118198
402,34
403,6470
404,1327114
405,4790972
406,54068
407,41284
408,633822
409,146524
410,3276
411,1230460
412,1011346
413,72826
414,0
415,0
416,0
417,718038
418,58532
419,1587972
420,2018896
421,60328
422,300364
423,250328
424,4223798
425,23356
426,334248
427,476182
428,109930
429,147502
430,206140
431,16196
432,1040
433,14362
434,9418260
435,288
436,12
437,171752
438,998564
439,12
440,188102
441,245178
442,75680
443,447942
444,181148
445,27104
446,95396
447,90962
448,155158
450,680034
451,1990
452,135118
453,74306
454,980
455,541202
456,0
457,24772
458,217888
459,322268
460,83080
461,61190
462,25768
464,176278
465,146
466,171010
467,31098
468,6220
469,14296
470,11868
471,1104
472,20
473,1072570
474,1555664
476,1544
477,6668
478,120556
479,0
480,128800
481,604346
482,25652
483,50726
484,7352
485,62620
486,514348
487,3888
488,2924
489,112168
490,224306
491,202
492,57590
493,1412394
494,1207644
495,1124744
496,14082
497,2132
498,400652
499,186896
500,39004
501,3904
502,38224
503,4502
504,127410
505,2316
506,245928
507,0
508,71206
509,170958
510,18638
511,1184
512,0
513,116898
514,3032
515,108288
516,4438
517,4438
518,1335148
519,2354
520,638822
521,1042
522,0
523,1856
525,170646
526,324738
527,20406
528,750
529,103376
530,40
531,436414
532,9832
533,2303962
534,36
535,704
536,812
537,19384
538,216
539,108
540,622
541,4152
542,15352
543,75850
544,30088
545,47516
546,1359988
547,144672
548,115204
549,181634
550,57018
551,8726
552,413782
553,686
554,964
555,6598
556,140
557,5526
558,332
559,476
560,35920
562,34828
563,4950
564,7660
565,390
566,13616
567,0
568,50398
569,89278
570,22820
571,33554
572,13246
573,27880
574,14
575,1778
576,7712
577,2614
579,32570
581,7494
582,3940
584,32
585,474
586,39776
587,4638
588,31436
589,31422
590,86122
591,378
592,109500
593,160230
594,456
596,14
597,608
598,442
599,1930
600,1562
601,105880
602,18160
604,474
607,46656
608,47514
609,14
610,1694
611,18650
612,218330
613,0
614,0
615,272308
616,0
617,240
618,5542
619,1040
620,0
621,4040
623,266
624,214
625,600
627,594
628,600
629,12
630,0
631,0
632,12
635,4946
637,12
638,3296
639,14
640,12290
641,6680
642,16278
643,466
644,1748
645,0
646,12
647,1542
649,162
651,704
652,34
654,58806
655,15330
656,792
661,105644
662,13078
663,11748
664,34
665,67974
666,19060
667,32690
669,0
671,35350
672,3294
674,11136
676,14
677,0
678,1130
679,7078
681,17030
682,0
683,2040
685,636570
686,246
687,300
690,12162
693,240
694,36
695,7818
696,1320
697,0
698,214592
699,25592
700,47066
702,0
705,140
706,510
707,74068
708,22400
709,12
710,8866
713,12
714,26020
715,0
717,52
718,320
719,3198
720,23740
721,156
722,14
723,194
724,0
725,10692
726,8296
727,0
728,6330
729,122
730,436
733,262
734,910
735,1040
736,56
738,401374
739,0
740,0
741,156
743,12
745,12
747,113092
748,55470
749,16
751,668
752,32
753,10534
754,25246
756,6460
757,0
758,72
760,12
764,0
765,17504
766,12
767,60
768,21912
769,0
771,492
776,74890
777,1506
778,0
779,0
781,0
782,12
783,42
785,14
786,36
789,270
791,72
793,0
794,0
796,32
797,0
799,14
800,0
801,0
802,104
803,29180
804,2992
805,0
806,240
807,84
809,548372
810,472
811,412
812,321276
813,26076
814,0
815,14520
816,16784
817,0
818,388
819,72
820,3588568
821,0
822,3364
823,23472
